timestamp,round,count,mode,tempo,genre,mode_val,environment,humanGuitarTone,instruments,fx_choices,dancers,band,ai_visual,distributions
"2026-04-30T22:13:31.341Z","1","4","audio","119","groove/funky","major","mars scape","2","{""guitar"":1,""bass"":2,""piano"":2,""strings"":2,""winds"":1}","{""piano"":""echo"",""guitar"":""dist"",""bass"":""dist"",""strings"":""chorus"",""winds"":""phaser""}","{""d1"":{""char"":""werewolf"",""move"":""breakdance""},""d2"":{""char"":""werewolf"",""move"":""latin""}}","{""members"":{""drum1"":""dark_noire"",""drum2"":""webbed_and_armored"",""guitar"":""y-bot"",""bass"":""moose_orc"",""piano"":""y-bot"",""strings"":""y-bot"",""winds"":""lizard_species""}}","true","{""genre"":{""drive/rock"":1,""groove/funky"":2},""mode"":{""major"":2,""minor"":1},""environment"":{""mars scape"":4},""tone"":{""2"":2,""3"":1},""fx"":{""piano_fx_choice"":{""echo"":3,""default"":1},""guitar_fx_choice"":{""dist"":2,""airy"":1,""default"":1},""bass_fx_choice"":{""default"":1,""dist"":2,""reverb"":1},""strings_fx_choice"":{""default"":1,""chorus"":3},""winds_fx_choice"":{""phaser"":3,""default"":1}},""d1_move"":{""breakdance"":4},""d2_move"":{""latin"":4},""band"":{""drum1"":{""dark_noire"":4},""drum2"":{""webbed_and_armored"":4},""guitar"":{""y-bot"":4},""bass"":{""moose_orc"":4},""piano"":{""y-bot"":4},""strings"":{""y-bot"":4},""winds"":{""lizard_species"":4}}}"
"2026-04-30T22:24:39.024Z","2","4","visual","115","drive/rock","major","haunted forest","2","{""guitar"":4,""bass"":4,""piano"":4,""strings"":4,""winds"":4}","{""piano"":""default"",""guitar"":""default"",""bass"":""default"",""strings"":""chorus"",""winds"":""default""}","{""d1"":{""char"":""moose_orc"",""move"":""drink""},""d2"":{""char"":""dark_noire"",""move"":""breakdance""}}","{""members"":{""drum1"":""x-bot"",""drum2"":""y-bot"",""guitar"":""vampire"",""bass"":""goblin_elf"",""piano"":""webbed_and_armored"",""strings"":""webbed_and_armored"",""winds"":""werewolf""}}","true","true","{""genre"":{""drive/rock"":4},""mode"":{""major"":4},""environment"":{""haunted forest"":2},""tone"":{""2"":4},""fx"":{""piano_fx_choice"":{""none"":4,""default"":4},""guitar_fx_choice"":{""none"":4,""default"":4},""bass_fx_choice"":{""none"":4,""default"":4},""strings_fx_choice"":{""none"":4,""chorus"":4},""winds_fx_choice"":{""none"":4,""default"":4}},""d1_move"":{""drink"":4},""d2_move"":{""hiphop"":1,""breakdance"":2,""drink"":1},""band"":{""drum1"":{""x-bot"":1,""vampire"":1,""goblin_elf"":1,""dark_noire"":1},""drum2"":{""y-bot"":1,""flesh_eater"":1,""lizard_species"":1,""dark_noire"":1},""guitar"":{""werewolf"":1,""lizard_species"":1,""webbed_and_armored"":1,""vampire"":1},""bass"":{""moose_orc"":1,""goblin_elf"":2,""flesh_eater"":1},""piano"":{""goblin_elf"":1,""webbed_and_armored"":2,""x-bot"":1},""strings"":{""webbed_and_armored"":2,""moose_orc"":1,""y-bot"":1},""winds"":{""dark_noire"":1,""werewolf"":2,""vampire"":1}}}"
"2026-04-30T22:25:20.072Z","2","4","visual","115","groove/funky","minor","haunted forest","2","{""guitar"":0,""bass"":4,""piano"":4,""strings"":0,""winds"":4}","{""piano"":""default"",""guitar"":""default"",""bass"":""default"",""strings"":""default"",""winds"":""default""}","{""d1"":{""char"":""moose_orc"",""move"":""drink""},""d2"":{""char"":""dark_noire"",""move"":""breakdance""}}","{""members"":{""drum1"":""vampire"",""drum2"":""dark_noire"",""guitar"":""werewolf"",""bass"":""goblin_elf"",""piano"":""webbed_and_armored"",""strings"":""webbed_and_armored"",""winds"":""werewolf""}}","true","true","{""genre"":{""groove/funky"":4},""mode"":{""minor"":4},""environment"":{""haunted forest"":2},""tone"":{""2"":4},""fx"":{""piano_fx_choice"":{""none"":4,""default"":4},""guitar_fx_choice"":{""none"":4,""default"":4},""bass_fx_choice"":{""none"":4,""default"":4},""strings_fx_choice"":{""none"":4,""default"":4},""winds_fx_choice"":{""none"":4,""default"":4}},""d1_move"":{""drink"":4},""d2_move"":{""hiphop"":1,""breakdance"":2,""drink"":1},""band"":{""drum1"":{""x-bot"":1,""vampire"":1,""goblin_elf"":1,""dark_noire"":1},""drum2"":{""y-bot"":1,""flesh_eater"":1,""lizard_species"":1,""dark_noire"":1},""guitar"":{""werewolf"":1,""lizard_species"":1,""webbed_and_armored"":1,""vampire"":1},""bass"":{""moose_orc"":1,""goblin_elf"":2,""flesh_eater"":1},""piano"":{""goblin_elf"":1,""webbed_and_armored"":2,""x-bot"":1},""strings"":{""webbed_and_armored"":2,""moose_orc"":1,""y-bot"":1},""winds"":{""dark_noire"":1,""werewolf"":2,""vampire"":1}}}"
"2026-04-30T22:39:14.538Z","3","4","both","124","elegant/atmospheric","major","laser grid","1","{""guitar"":4,""bass"":4,""piano"":3,""strings"":4,""winds"":3}","{""piano"":""echo"",""guitar"":""dist"",""bass"":""reverb"",""strings"":""default"",""winds"":""phaser""}","{""d1"":{""char"":""vampire"",""move"":""drink""},""d2"":{""char"":""moose_orc"",""move"":""drink""}}","{""members"":{""drum1"":""webbed_and_armored"",""drum2"":""vampire"",""guitar"":""vampire"",""bass"":""goblin_elf"",""piano"":""webbed_and_armored"",""strings"":""vampire"",""winds"":""vampire""}}","{""genre"":{""pulse/hiphop"":1,""elegant/atmospheric"":1,""drive/rock"":1},""mode"":{""major"":2,""minor"":1},""environment"":{""laser grid"":3},""tone"":{""1"":2,""3"":1},""fx"":{""piano_fx_choice"":{""none"":1,""default"":1,""echo"":2},""guitar_fx_choice"":{""dist"":2,""airy"":2},""bass_fx_choice"":{""dist"":1,""default"":1,""reverb"":2},""strings_fx_choice"":{""default"":3,""chorus"":1},""winds_fx_choice"":{""default"":2,""phaser"":2}},""d1_move"":{""hiphop"":1,""drink"":2},""d2_move"":{""drink"":2,""breakdance"":1},""band"":{""drum1"":{""webbed_and_armored"":2,""flesh_eater"":1},""drum2"":{""vampire"":2,""flesh_eater"":1},""guitar"":{""vampire"":1,""moose_orc"":1,""lizard_species"":1},""bass"":{""vampire"":1,""goblin_elf"":1,""dark_noire"":1},""piano"":{""vampire"":1,""dark_noire"":1,""webbed_and_armored"":1},""strings"":{""vampire"":1,""webbed_and_armored"":1,""moose_orc"":1},""winds"":{""vampire"":2,""lizard_species"":1}}}"
