timestamp,command,mode,abletonIP,unityIP
"2026-04-22T18:03:40.661Z","start_vote","audio","127.0.0.1","127.0.0.1"
"2026-04-22T18:04:07.911Z","lock_and_average","audio","127.0.0.1","127.0.0.1"
"2026-04-22T18:04:25.411Z","reset","audio","127.0.0.1","127.0.0.1"
"2026-04-22T18:04:26.714Z","start_vote","audio","127.0.0.1","127.0.0.1"
"2026-04-22T18:05:00.736Z","lock_and_average","audio","127.0.0.1","127.0.0.1"
"2026-04-22T18:05:08.908Z","initiate_performance","audio","127.0.0.1","127.0.0.1"
