timestamp,round,count,mode,tempo,genre,mode_val,environment,humanGuitarTone,instruments,fx_choices,dancers,band,ai_audio,ai_instruments,distributions
"2026-04-22T17:43:43.503Z","1","2","visual","115","groove/funky","major","haunted forest","3","{""guitar"":2,""bass"":2,""piano"":2,""strings"":2,""winds"":2}","{""piano"":""echo"",""guitar"":""default"",""bass"":""default"",""strings"":""dist"",""winds"":""dist""}","{""d1"":{""char"":""moose_orc"",""move"":""drink""},""d2"":{""char"":""moose_orc"",""move"":""hiphop""}}","{""members"":{""drum1"":null,""drum2"":null,""guitar"":null,""bass"":null,""piano"":""webbed_and_armored"",""strings"":null,""winds"":null}}","true","true","{""genre"":{""groove/funky"":2},""mode"":{""major"":2},""environment"":{""haunted forest"":1,""laser grid"":1},""tone"":{""3"":2},""fx"":{""piano_fx_choice"":{""none"":2},""guitar_fx_choice"":{""none"":2},""bass_fx_choice"":{""none"":2},""strings_fx_choice"":{""none"":2},""winds_fx_choice"":{""none"":2}},""d1_move"":{""drink"":2},""d2_move"":{""hiphop"":2},""band"":{""drum1"":{},""drum2"":{},""guitar"":{},""bass"":{},""piano"":{""webbed_and_armored"":1},""strings"":{},""winds"":{}}}"
"2026-04-22T17:45:59.589Z","2","2","audio","105","drive/rock","major","mars scape","2","{""guitar"":2,""bass"":2,""piano"":0,""strings"":0,""winds"":2}","{""piano"":""default"",""guitar"":""dist"",""bass"":""dist"",""strings"":""dist"",""winds"":""default""}","{""d1"":{""char"":""lizard_species"",""move"":""latin""},""d2"":{""char"":""y-bot"",""move"":""breakdance""}}","{""members"":{""drum1"":null,""drum2"":null,""guitar"":null,""bass"":null,""piano"":null,""strings"":null,""winds"":null}}","true","true","true","{""genre"":{""drive/rock"":1,""groove/funky"":1},""mode"":{""major"":2},""environment"":{""mars scape"":2},""tone"":{""2"":2},""fx"":{""piano_fx_choice"":{""none"":2},""guitar_fx_choice"":{""none"":2},""bass_fx_choice"":{""none"":2},""strings_fx_choice"":{""none"":2},""winds_fx_choice"":{""none"":2}},""d1_move"":{""latin"":2},""d2_move"":{""breakdance"":2},""band"":{""drum1"":{},""drum2"":{},""guitar"":{},""bass"":{},""piano"":{},""strings"":{},""winds"":{}}}"
